FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
220025,cg14337027,1.0,323946,0.9108848571777344,48193,0.9003454446792603,284731,0.8777084350585938,251240,0.8774294853210449,381538,0.8733394742012024
182122,cg11777506,0.9416038393974304,69872,0.7610189914703369,220025,0.743888258934021,44955,0.7295533418655396,57948,0.7270429730415344,284731,0.7224413752555847
34755,cg02052915,0.45785781741142273,155544,0.9173903465270996,75650,0.9008523225784302,190369,0.8999629020690918,298407,0.8983345627784729,218205,0.8673653602600098
117173,cg07263322,0.2884637117385864,312074,0.7168713808059692,79794,0.706609845161438,128871,0.694460928440094,220025,0.6926496624946594,331927,0.6878266334533691
198761,cg13017471,0.1915695071220398,320678,0.7812034487724304,302290,0.7763844728469849,236499,0.757957935333252,191001,0.7527797222137451,40230,0.7443172335624695
52902,cg03151469,0.17647279798984528,48014,0.6943161487579346,40034,0.6907700300216675,93220,0.6734288930892944,30513,0.6561071276664734,77623,0.6529355645179749
243355,cg16001135,0.16856324672698975,259141,0.6501283645629883,212479,0.635757565498352,66880,0.6296141743659973,352143,0.6229086518287659,282555,0.6188969016075134
92728,cg05678033,0.15937894582748413,58561,0.7113588452339172,229966,0.6703407764434814,12784,0.6342412233352661,103970,0.6105861663818359,273253,0.6093220710754395
180662,cg11675098,0.13212047517299652,367247,0.6415830850601196,282355,0.6143125891685486,182122,0.6030210256576538,276056,0.6003483533859253,336650,0.598453938961029
339515,cg23345340,0.12280171364545822,138096,0.6050867438316345,140895,0.6037546396255493,359843,0.6014510989189148,365191,0.6001412868499756,89432,0.5681636333465576
84837,cg05162320,0.1217745840549469,190369,0.6577705144882202,298407,0.642163872718811,271008,0.638554573059082,194815,0.6278511881828308,218205,0.6230330467224121
117176,cg07263393,0.1206384152173996,19314,0.8930178880691528,99256,0.8761460781097412,155299,0.8558443188667297,72099,0.8274246454238892,331946,0.8100172877311707
