FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
394475,cg27413732,1.0,270934,0.46316951513290405,129601,0.45492100715637207,84860,0.44781410694122314,315592,0.4454754590988159,196388,0.44337213039398193
150987,cg09545123,0.8287263512611389,82312,0.5619627237319946,176658,0.5582783222198486,267298,0.5532490611076355,210761,0.5460931658744812,364443,0.5424456596374512
51639,cg03068376,0.7975296378135681,37595,0.5964224934577942,92393,0.5950176119804382,272519,0.5917516946792603,257505,0.5902607440948486,10546,0.5864952206611633
397383,cg27627006,0.6842495799064636,153555,0.6843597888946533,44955,0.647994875907898,128871,0.6389238834381104,303643,0.6269226670265198,133987,0.6226553916931152
258658,cg17098965,0.5537285208702087,388005,0.6593097448348999,143544,0.6561148762702942,199391,0.6346026062965393,133987,0.616247296333313,272514,0.6145047545433044
159651,cg10150615,0.4545586109161377,199796,0.729378342628479,93631,0.7173284292221069,180574,0.7139530777931213,34676,0.7128115892410278,344465,0.7036144733428955
230227,cg15004938,0.3906565308570862,23052,0.4803917706012726,235833,0.4629572629928589,75879,0.46292057633399963,276632,0.460114449262619,248580,0.4580400586128235
128871,cg08042322,0.32579824328422546,153555,0.8432273864746094,117987,0.7971786856651306,28327,0.79044109582901,48193,0.7869262099266052,266408,0.7849954962730408
11603,cg00656478,0.2802279591560364,183314,0.44241011142730713,101383,0.43978697061538696,45584,0.43896257877349854,343243,0.4372433125972748,214718,0.4331726133823395
26005,cg01517148,0.26871439814567566,362503,0.5473565459251404,268415,0.5460295081138611,267579,0.5377143025398254,201177,0.5350555181503296,149067,0.5245727896690369
386713,cg26864230,0.25477689504623413,105123,0.6360864639282227,132280,0.6085878610610962,243559,0.5400574803352356,316383,0.5260160565376282,300707,0.5090458989143372
10501,cg00589181,0.25064176321029663,265130,0.49332118034362793,236499,0.4853062331676483,264828,0.4795963764190674,276632,0.4774106740951538,135243,0.477163165807724
352670,cg24343720,0.21778088808059692,57689,0.6282267570495605,233472,0.6275287866592407,214021,0.6268452405929565,179757,0.6263587474822998,45083,0.6184863448143005
120923,cg07512295,0.2051665186882019,196570,0.6320586204528809,44955,0.630537748336792,133987,0.6149097681045532,308867,0.6015486121177673,390235,0.5964545011520386
286473,cg19212550,0.19510462880134583,107602,0.4751085340976715,134768,0.474534273147583,51450,0.46924835443496704,182536,0.46853333711624146,214157,0.46505796909332275
16563,cg00949670,0.18124718964099884,60715,0.49756133556365967,244749,0.4946940839290619,264055,0.48890337347984314,174869,0.4836379587650299,203994,0.4798082709312439
76857,cg04656009,0.13337896764278412,388738,0.5627219080924988,255108,0.46357864141464233,803,0.4556640684604645,197690,0.4462434947490692,276593,0.4359353482723236
121708,cg07563765,0.12272962927818298,295672,0.7666100859642029,143601,0.7111304998397827,77450,0.6855084896087646,116871,0.6833458542823792,361233,0.6824479103088379
116138,cg07195224,0.1050550788640976,166767,0.6067193150520325,90309,0.59995436668396,95352,0.5928354263305664,345839,0.5804533362388611,390999,0.5763368010520935
71522,cg04312209,0.07623914629220963,178026,0.6613335609436035,214021,0.6278954744338989,77526,0.6241496205329895,197690,0.614327073097229,329448,0.6136508584022522
40155,cg02379079,0.07546788454055786,263958,0.6319868564605713,90309,0.5924707055091858,95607,0.5891554355621338,348562,0.5860491394996643,100199,0.5834541916847229
148374,cg09363891,0.07336818426847458,77526,0.5427559614181519,57689,0.5359841585159302,199391,0.5178505778312683,213688,0.5155364871025085,352670,0.5122766494750977
16695,cg00957480,0.0717921331524849,243347,0.4493183493614197,71482,0.4460531175136566,385551,0.4348629415035248,27205,0.4345339238643646,281204,0.4344462454319
94931,cg05835416,0.05262920632958412,128871,0.4240023195743561,196570,0.3951278328895569,227733,0.394854873418808,303643,0.39363229274749756,376832,0.3928133249282837
2205,cg00113117,0.04633631557226181,46596,0.48516926169395447,117390,0.4837753176689148,287524,0.4784221053123474,155730,0.47253650426864624,294439,0.46740302443504333
154700,cg09812397,0.01229754090309143,189578,0.532316267490387,19027,0.5076699256896973,113567,0.5064467191696167,5720,0.5013555288314819,886,0.5001062154769897
388680,cg26996201,0.005336898844689131,316536,0.5112285017967224,394942,0.5054576992988586,96174,0.5053845643997192,205898,0.49650105834007263,264188,0.48649755120277405
349040,cg24061542,0.002490994054824114,201472,0.40038418769836426,378196,0.39881449937820435,87238,0.3888545334339142,105140,0.3875434696674347,219334,0.3868028521537781
198761,cg13017471,0.002388075226917863,236499,0.4746807813644409,361290,0.4683489203453064,316779,0.45342761278152466,167606,0.4504096508026123,284124,0.44531551003456116
316536,cg21546155,0.0008975070668384433,107954,0.8259011507034302,394942,0.7703354358673096,264188,0.7677773237228394,311045,0.7608078122138977,45190,0.75724858045578
