FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
0,age,1.0,324081,0.4349450170993805,202336,0.42768749594688416,168993,0.42188653349876404,188363,0.41541561484336853,255716,0.4086609482765198
321592,cg21946667,0.6987059116363525,228295,0.5205397605895996,52749,0.5165862441062927,383283,0.5107980966567993,27331,0.5076155662536621,192856,0.5069820284843445
394475,cg27413732,0.403537780046463,270934,0.46316951513290405,129601,0.45492100715637207,84860,0.44781410694122314,315592,0.4454754590988159,196388,0.44337213039398193
99434,cg06128509,0.3565460443496704,34815,0.6314966082572937,241680,0.6279115080833435,199796,0.6264684200286865,240783,0.6234773993492126,327817,0.6222791075706482
230227,cg15004938,0.32071653008461,23052,0.4803917706012726,235833,0.4629572629928589,75879,0.46292057633399963,276632,0.460114449262619,248580,0.4580400586128235
109492,cg06804311,0.27890557050704956,95627,0.5174768567085266,91560,0.5158925652503967,390374,0.509151041507721,216907,0.5063320398330688,176920,0.49974435567855835
276370,cg18425653,0.23703016340732574,241948,0.4748759865760803,148034,0.47095787525177,309606,0.4655691683292389,147215,0.4620458781719208,5720,0.4599741995334625
311575,cg21155100,0.2319740206003189,277029,0.5118680000305176,289520,0.5060366988182068,7046,0.5003235936164856,86026,0.488069623708725,169150,0.4833858609199524
256169,cg16903885,0.22952449321746826,309018,0.4659222364425659,40155,0.4543331265449524,44861,0.44737574458122253,234528,0.44010859727859497,23052,0.4337114691734314
51718,cg03073402,0.22845150530338287,94765,0.5641708970069885,42903,0.5624933838844299,339610,0.5611139535903931,260156,0.555347204208374,318771,0.5501488447189331
125332,cg07804728,0.2130504846572876,162369,0.24647633731365204,207183,0.24608129262924194,206277,0.23116323351860046,334739,0.2307957112789154,164119,0.22925764322280884
345912,cg23843090,0.20735296607017517,185366,0.520854115486145,376471,0.5141669511795044,32036,0.50899738073349,100232,0.5068610906600952,204607,0.5058520436286926
324655,cg22209441,0.20074807107448578,17942,0.5066395998001099,6299,0.48994728922843933,346799,0.4873371720314026,156661,0.4849056601524353,228903,0.4807784855365753
215010,cg14046414,0.18983444571495056,374208,0.49594351649284363,51790,0.4844546914100647,55595,0.4594098925590515,172147,0.4560492932796478,261935,0.44316813349723816
94931,cg05835416,0.17779883742332458,128871,0.4240023195743561,196570,0.3951278328895569,227733,0.394854873418808,303643,0.39363229274749756,376832,0.3928133249282837
286473,cg19212550,0.17705479264259338,107602,0.4751085340976715,134768,0.474534273147583,51450,0.46924835443496704,182536,0.46853333711624146,214157,0.46505796909332275
159651,cg10150615,0.1733480989933014,199796,0.729378342628479,93631,0.7173284292221069,180574,0.7139530777931213,34676,0.7128115892410278,344465,0.7036144733428955
393604,cg27349795,0.16329830884933472,120949,0.40940240025520325,389450,0.4062705636024475,143441,0.4038456976413727,384657,0.40280231833457947,348693,0.4026620090007782
343733,cg23668257,0.15967676043510437,325056,0.443582683801651,41382,0.43754491209983826,280902,0.4290737211704254,257649,0.4272615611553192,341277,0.42540454864501953
380946,cg26463399,0.14608164131641388,377584,0.49212226271629333,296979,0.4883185923099518,57853,0.4787302613258362,114397,0.46233728528022766,237235,0.4595620036125183
386713,cg26864230,0.1378447264432907,105123,0.6360864639282227,132280,0.6085878610610962,243559,0.5400574803352356,316383,0.5260160565376282,300707,0.5090458989143372
352670,cg24343720,0.11664187908172607,57689,0.6282267570495605,233472,0.6275287866592407,214021,0.6268452405929565,179757,0.6263587474822998,45083,0.6184863448143005
150987,cg09545123,0.10328293591737747,82312,0.5619627237319946,176658,0.5582783222198486,267298,0.5532490611076355,210761,0.5460931658744812,364443,0.5424456596374512
167319,cg10678486,0.09897985309362411,143364,0.5605821013450623,261722,0.5546554327011108,201554,0.5481078028678894,147047,0.5469101667404175,166723,0.5461575984954834
327044,cg22407458,0.09534359723329544,365478,0.850318193435669,79237,0.49668121337890625,317924,0.49277463555336,8666,0.44632044434547424,120109,0.4411470293998718
45584,cg02706575,0.09408718347549438,345839,0.5431731343269348,251331,0.5176951289176941,66272,0.49360382556915283,70072,0.49126672744750977,203163,0.48382002115249634
