FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
103011,cg06385324,1.0,140923,0.601668119430542,51995,0.5973471403121948,314963,0.5944579243659973,394942,0.5850091576576233,371321,0.5808197855949402
51639,cg03068376,0.9380030632019043,278163,0.5687114596366882,39823,0.5638235211372375,292774,0.5628644227981567,37595,0.5467777848243713,394942,0.5455691814422607
386713,cg26864230,0.3043023347854614,105123,0.6542569994926453,132280,0.6322481632232666,62335,0.5292173027992249,316383,0.5268254280090332,243559,0.5219380259513855
150987,cg09545123,0.25918689370155334,176658,0.5377504825592041,82312,0.5337230563163757,364443,0.5322020649909973,175703,0.5282086133956909,392581,0.527465283870697
394475,cg27413732,0.11364412307739258,129601,0.5022611021995544,84860,0.481751024723053,270934,0.4793543815612793,59846,0.4774843156337738,107792,0.47187215089797974
286473,cg19212550,0.07755658030509949,153743,0.4658815860748291,91349,0.45230832695961,13745,0.44485077261924744,51450,0.4422118365764618,182536,0.4373384118080139
352670,cg24343720,0.047270115464925766,92044,0.6393260359764099,57689,0.6349126696586609,396690,0.6302644610404968,45083,0.6302499771118164,179757,0.6279535889625549
143235,cg09007236,0.04399991035461426,394942,0.7689394950866699,177023,0.7480108141899109,158908,0.74417644739151,63657,0.7438803911209106,343897,0.7364507913589478
298755,cg20122548,0.014876157976686954,34676,0.660927414894104,180574,0.6572761535644531,93631,0.6464320421218872,244749,0.6455453634262085,240783,0.6454881429672241
259893,cg17183362,0.009939580224454403,18589,0.5203359723091125,394942,0.500421941280365,110206,0.49268677830696106,37595,0.48756837844848633,168047,0.48512035608291626
