FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
51639,cg03068376,1.0,278163,0.5687114000320435,39823,0.5638235807418823,292774,0.5628643035888672,37595,0.5467777848243713,394942,0.545569121837616
103011,cg06385324,0.7305423617362976,140923,0.6016680002212524,51995,0.59734708070755,314963,0.5944578647613525,394942,0.5850090980529785,371321,0.5808197259902954
394475,cg27413732,0.6283100843429565,129601,0.5022611021995544,84860,0.481751024723053,270934,0.4793543517589569,59846,0.47748419642448425,107792,0.47187212109565735
286473,cg19212550,0.537445068359375,153743,0.46588170528411865,91349,0.45230838656425476,13745,0.4448508024215698,51450,0.4422118067741394,182536,0.4373384118080139
386713,cg26864230,0.5039724111557007,105123,0.6542571187019348,132280,0.6322481036186218,62335,0.5292173027992249,316383,0.526825487613678,243559,0.5219380855560303
298755,cg20122548,0.40710970759391785,34676,0.6609272956848145,180574,0.6572760343551636,93631,0.6464321613311768,244749,0.645545482635498,240783,0.6454882025718689
395237,cg27471901,0.40573573112487793,292642,0.32885241508483887,237561,0.32086312770843506,394937,0.3140140175819397,284054,0.3139881193637848,381785,0.3129342794418335
86081,cg05241830,0.3919372260570526,275131,0.44838789105415344,373465,0.4369203448295593,177623,0.41934967041015625,320479,0.4164615273475647,138812,0.41517361998558044
228977,cg14913676,0.3854826092720032,154272,0.49288976192474365,223155,0.48189717531204224,178597,0.4766470491886139,329043,0.47608011960983276,221548,0.4750972092151642
133375,cg08327690,0.3610974848270416,75421,0.6486563086509705,163873,0.4333309829235077,164270,0.4229031801223755,112699,0.3941173851490021,220501,0.38650795817375183
76857,cg04656009,0.3530314266681671,388738,0.5591738820075989,803,0.47190892696380615,255108,0.4675816595554352,390556,0.4617602229118347,197690,0.45373448729515076
142580,cg08957018,0.34863805770874023,129004,0.7335758805274963,256488,0.7278503775596619,34676,0.7178226709365845,316102,0.7168775200843811,261722,0.7072799801826477
22948,cg01328621,0.34783563017845154,316779,0.3679335415363312,392729,0.36651310324668884,393341,0.35742276906967163,128692,0.34430184960365295,296126,0.3394912779331207
60259,cg03606020,0.3351629078388214,17817,0.48092424869537354,226365,0.4490561783313751,112699,0.4432835876941681,23482,0.43911463022232056,350293,0.4382360279560089
104232,cg06475503,0.3106381297111511,357793,0.3342735469341278,374521,0.3249797224998474,313613,0.3191698491573334,264061,0.3175836205482483,40686,0.3063398003578186
92034,cg05634428,0.30584287643432617,117073,0.6244816184043884,351171,0.3093983232975006,17817,0.306989848613739,257236,0.29878711700439453,54946,0.2981243133544922
143544,cg09029902,0.29816076159477234,324189,0.8533746600151062,146288,0.6724726557731628,309341,0.6689881086349487,258658,0.6341074109077454,234528,0.4957985281944275
385985,cg26817972,0.2927156090736389,145022,0.2996480166912079,249937,0.29743391275405884,180947,0.28988802433013916,147844,0.2850171625614166,2205,0.28186386823654175
264055,cg17492891,0.2887123227119446,142580,0.6591259837150574,201874,0.6525481343269348,340679,0.6371966600418091,244749,0.6354101300239563,2471,0.6317189931869507
51681,cg03071134,0.2835521697998047,124929,0.3978840112686157,346592,0.31066635251045227,386845,0.2523074746131897,284055,0.2483866959810257,181448,0.24706949293613434
244459,cg16082606,0.2663998007774353,50766,0.5277556777000427,333729,0.5221734642982483,387609,0.5208230018615723,260156,0.5187303423881531,95466,0.5185496211051941
11603,cg00656478,0.2654804289340973,183314,0.4391850531101227,145072,0.43770018219947815,208111,0.42885416746139526,137491,0.42027193307876587,240027,0.4195922017097473
151097,cg09551996,0.2625739872455597,81577,0.45709002017974854,364120,0.44672471284866333,153743,0.44331297278404236,65969,0.4369424283504486,98870,0.435401052236557
10501,cg00589181,0.2578957676887512,265130,0.4535638093948364,146110,0.44042322039604187,264828,0.43838295340538025,276632,0.4379025995731354,142570,0.43761199712753296
240255,cg15768901,0.25677958130836487,380666,0.6327401399612427,104726,0.3661630153656006,81355,0.36138883233070374,369294,0.35665425658226013,79922,0.3563494384288788
217828,cg14210817,0.25581875443458557,6852,0.5065305829048157,234610,0.5041283369064331,381672,0.5021305680274963,237081,0.49932125210762024,104967,0.4963145852088928
348824,cg24046411,0.2539438307285309,37254,0.5145094990730286,343951,0.4923223555088043,16149,0.48407065868377686,85933,0.46689027547836304,386792,0.4630352556705475
25084,cg01454528,0.25334468483924866,304633,0.5274205803871155,293720,0.5268390774726868,81889,0.5261597633361816,236832,0.5154353976249695,34205,0.5098360180854797
203483,cg13380204,0.24409684538841248,55379,0.7588215470314026,363684,0.6622081995010376,169214,0.6515744924545288,389939,0.6466608643531799,124815,0.6408054232597351
54203,cg03235119,0.22881023585796356,157343,0.6114794015884399,375361,0.6024746298789978,64183,0.5913183093070984,376316,0.5911613702774048,338127,0.5867395997047424
341211,cg23479892,0.2263946831226349,272935,0.6009389162063599,307507,0.6001322269439697,355322,0.5945062637329102,144532,0.5854883193969727,44257,0.5819949507713318
121708,cg07563765,0.22292089462280273,295672,0.8049284815788269,175398,0.6682109832763672,361233,0.6631284952163696,177023,0.662274956703186,369152,0.6618372797966003
268726,cg17868994,0.19803884625434875,343191,0.5870044231414795,151494,0.5752899646759033,68682,0.5725529193878174,106077,0.5637266635894775,147047,0.5631153583526611
38804,cg02301292,0.18151436746120453,265130,0.4544435143470764,210800,0.44190552830696106,343893,0.4375040829181671,6299,0.43461066484451294,241066,0.43426185846328735
24197,cg01406536,0.17470808327198029,82312,0.3412582278251648,54092,0.3329116106033325,349992,0.3255935609340668,200208,0.32423922419548035,196314,0.32242634892463684
