FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
258658,cg17098965,1.0,388005,0.6593097448348999,143544,0.6561148762702942,199391,0.6346026062965393,133987,0.616247296333313,272514,0.6145047545433044
150987,cg09545123,0.7848992347717285,82312,0.5619627237319946,176658,0.5582783222198486,267298,0.5532490611076355,210761,0.5460931658744812,364443,0.5424456596374512
51639,cg03068376,0.7521049976348877,37595,0.5964224934577942,92393,0.5950176119804382,272519,0.5917516946792603,257505,0.5902607440948486,10546,0.5864952206611633
394475,cg27413732,0.5863363742828369,270934,0.46316951513290405,129601,0.45492100715637207,84860,0.44781410694122314,315592,0.4454754590988159,196388,0.44337213039398193
397383,cg27627006,0.4145481288433075,153555,0.6843597888946533,44955,0.647994875907898,128871,0.6389238834381104,303643,0.6269226670265198,133987,0.6226553916931152
352670,cg24343720,0.2414347231388092,57689,0.6282267570495605,233472,0.6275287866592407,214021,0.6268452405929565,179757,0.6263587474822998,45083,0.6184863448143005
120923,cg07512295,0.0721268355846405,196570,0.6320586204528809,44955,0.630537748336792,133987,0.6149097681045532,308867,0.6015486121177673,390235,0.5964545011520386
230227,cg15004938,0.038863882422447205,23052,0.4803917706012726,235833,0.4629572629928589,75879,0.46292057633399963,276632,0.460114449262619,248580,0.4580400586128235
91787,cg05618183,0.012513224966824055,199391,0.6776710748672485,388005,0.660210132598877,181576,0.6586828231811523,272514,0.6560720801353455,73509,0.6503113508224487
18589,cg01062443,0.008021345362067223,362669,0.6957140564918518,96746,0.65386962890625,270399,0.6476638317108154,264188,0.6462977528572083,237391,0.6457769870758057
