FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
310292,cg21051964,1.0,cg09932758,0.399771511554718,cg04359418,0.3444209694862366,cg08274637,0.3390132486820221,cg26422151,0.3320710062980652,cg14906690,0.3315243124961853
233582,cg15256305,0.9143282771110535,cg10184983,0.8501062989234924,cg22904737,0.611655056476593,cg14424407,0.5872045159339905,cg25467973,0.5341871380805969,cg23614791,0.5332607626914978
80296,cg04875128,0.909332811832428,cg11377136,0.7070266604423523,cg19792599,0.6908693313598633,cg18274480,0.6781031489372253,cg21399832,0.6694707870483398,cg03544320,0.6649497151374817
10523,cg00590036,0.8153817057609558,cg23193759,0.3957909345626831,cg08097417,0.37768155336380005,cg13433250,0.36658743023872375,cg23606718,0.3254530727863312,cg00445126,0.3122246265411377
165948,cg10584587,0.5435141324996948,cg04978831,0.3130343556404114,cg24932457,0.2814895808696747,cg24889998,0.27970805764198303,cg08396985,0.27817296981811523,cg18789918,0.275459885597229
265302,cg17590135,0.5061483383178711,cg21585707,0.2642609775066376,cg27440995,0.25536346435546875,cg26591066,0.24841824173927307,cg21798060,0.2469312697649002,cg10092251,0.2445620894432068
62331,cg03735012,0.4615221321582794,cg07351192,0.75786292552948,cg15027907,0.7547531127929688,cg18384778,0.752460777759552,cg16768018,0.7522329688072205,cg22759823,0.7512989640235901
33112,cg01953615,0.39557045698165894,cg03701266,0.45476970076560974,cg04507915,0.43729591369628906,cg06651450,0.42780840396881104,cg08396985,0.4245608448982239,cg23288807,0.40835532546043396
89379,cg05453358,0.35777169466018677,cg11471802,0.6784791350364685,cg10187894,0.45921504497528076,cg03199366,0.4532453715801239,cg11254700,0.4527405798435211,cg16450309,0.4522159695625305
52501,cg03127558,0.34725281596183777,cg19343034,0.40422526001930237,cg06422471,0.3599420189857483,cg05768922,0.3288227319717407,cg17179314,0.32254061102867126,cg00491255,0.3138532340526581
59190,cg03545227,0.3431759178638458,cg25942450,0.42880210280418396,cg27209578,0.42093992233276367,cg17833476,0.4083305895328522,cg11970349,0.4009782671928406,cg24136205,0.40072041749954224
