FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
394474,cg27413732,1.0,cg18038269,0.46316951513290405,cg08092105,0.4549209773540497,cg05163588,0.44781407713890076,cg21478137,0.4454754590988159,cg12822074,0.44337210059165955
386712,cg26864230,0.8374025821685791,cg06531379,0.6360865235328674,cg08260398,0.608587920665741,cg16013720,0.5400574207305908,cg21535606,0.5260159969329834,cg20284629,0.5090458989143372
321591,cg21946667,0.772374153137207,cg14862806,0.5205397009849548,cg03143118,0.5165862441062927,cg26629730,0.5107980966567993,cg01596963,0.5076155662536621,cg12559685,0.5069819688796997
348829,cg24046864,0.6488142609596252,cg24014538,0.39764609932899475,cg16736989,0.3824753165245056,cg08259168,0.3797397017478943,cg03077953,0.37832048535346985,cg15684772,0.369173139333725
125331,cg07804728,0.592786967754364,cg10334121,0.24647630751132965,cg13590117,0.24608127772808075,cg13540805,0.23116306960582733,cg23008404,0.2307957261800766,cg10462643,0.22925765812397003
286472,cg19212550,0.5427190065383911,cg06688733,0.4751085042953491,cg08431693,0.4745342433452606,cg03057072,0.46924832463264465,cg11803801,0.46853333711624146,cg14002772,0.465057909488678
306237,cg20716209,0.500247061252594,cg06359059,0.2600802183151245,cg05600717,0.2438492476940155,cg07730673,0.24048876762390137,cg13633756,0.23621733486652374,cg05468716,0.23443539440631866
159650,cg10150615,0.4793896973133087,cg13099106,0.7293784618377686,cg05744073,0.7173283696174622,cg11668638,0.7139530777931213,cg02048674,0.7128115892410278,cg23715700,0.7036144733428955
393603,cg27349795,0.4402860701084137,cg07513820,0.40940240025520325,cg27052777,0.4062705338001251,cg09021520,0.40384572744369507,cg26721619,0.4028022885322571,cg24037673,0.4026619791984558
150986,cg09545123,0.43457433581352234,cg04999148,0.5619627237319946,cg11367136,0.5582783818244934,cg17766062,0.5532490611076355,cg13801712,0.5460931062698364,cg25210936,0.5424456596374512
321610,cg21948655,0.43242231011390686,cg05262224,0.3515114486217499,cg23838005,0.3401544392108917,cg02706575,0.33999910950660706,cg09552123,0.32736384868621826,cg20378628,0.3267538845539093
180919,cg11693709,0.4301753044128418,cg06856840,0.5051455497741699,cg21640432,0.47198453545570374,cg24030173,0.4718514680862427,cg05514299,0.47105297446250916,cg11442608,0.46108612418174744
327043,cg22407458,0.4262271821498871,cg25299750,0.850318193435669,cg04812556,0.49668121337890625,cg21646955,0.4927746057510376,cg00491180,0.44632041454315186,cg07461772,0.44114699959754944
