FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
88937,cg05415871,1.0,cg22641350,0.7734156847000122,cg24530480,0.5256878733634949,cg04507915,0.35065919160842896,cg21453840,0.33153653144836426,cg08396985,0.32252252101898193
125331,cg07804728,0.7156687378883362,cg22641350,0.30883079767227173,cg05415871,0.2884342074394226,cg08839164,0.2804015278816223,cg23792115,0.27421435713768005,cg00635674,0.2735184133052826
104451,cg06489728,0.48696258664131165,cg25805837,0.2575744092464447,cg01411255,0.24291087687015533,cg03040554,0.2357819378376007,cg27324327,0.21489731967449188,cg21490485,0.21254442632198334
331104,cg22736354,0.45629552006721497,cg20697984,0.5047286748886108,cg06497198,0.4812265634536743,cg24745495,0.4401549994945526,cg23444265,0.4362601935863495,cg11846112,0.43067947030067444
79593,cg04836492,0.43911638855934143,cg17514168,0.4160085916519165,cg00821186,0.32899659872055054,cg18315861,0.32712480425834656,cg08118287,0.2874644696712494,cg22673542,0.24006101489067078
201033,cg13202751,0.38984715938568115,cg14502484,0.6681562066078186,cg18020955,0.5244487524032593,cg06804778,0.5180287957191467,cg11663667,0.5069291591644287,cg13690424,0.5060644745826721
213079,cg13939055,0.35449230670928955,cg13808012,0.6586113572120667,cg00823843,0.5816305875778198,cg05965387,0.37859392166137695,cg08274637,0.3654230535030365,cg10804656,0.3600618541240692
297288,cg20003638,0.323613703250885,cg01460436,0.5364471077919006,cg07060233,0.5220707654953003,cg06132069,0.44663944840431213,cg01287088,0.42162269353866577,cg04359418,0.4135380685329437
2573,cg00135497,0.3071747124195099,cg01511232,0.6499906182289124,cg08271909,0.5256821513175964,cg02032558,0.49260228872299194,cg12635937,0.3842698037624359,cg22398226,0.37936529517173767
40657,cg02404636,0.3061504364013672,cg20820438,0.2406063824892044,cg19412076,0.23959818482398987,cg19879265,0.23654161393642426,cg09081385,0.23308712244033813,cg04879832,0.23104143142700195
52501,cg03127558,0.275870680809021,cg19343034,0.4276712238788605,cg06422471,0.33125340938568115,cg17116120,0.32548755407333374,cg00491255,0.322776198387146,cg16645983,0.3190334141254425
321591,cg21946667,0.26905208826065063,cg07871971,0.48965567350387573,cg12559685,0.4260938763618469,cg04359418,0.4031520485877991,cg27102629,0.38069239258766174,cg14906690,0.3729392886161804
273245,cg18192222,0.26325473189353943,cg05356308,0.6754215955734253,cg12624829,0.5544987320899963,cg23203918,0.2725648581981659,cg22708233,0.2594992220401764,cg25391562,0.23746666312217712
205496,cg13493426,0.2536105513572693,cg13442386,0.3006681501865387,cg00498816,0.2987224757671356,cg11063110,0.29796159267425537,cg11599864,0.29416874051094055,cg20002958,0.26847994327545166
82769,cg05028639,0.2447020709514618,cg15320980,0.4421040713787079,cg00450029,0.378573477268219,cg15331088,0.33130690455436707,cg07237651,0.3243273198604584,cg02467382,0.31323298811912537
48524,cg02886806,0.24372999370098114,cg11342468,0.2853682339191437,cg02125910,0.2848103940486908,cg22709192,0.2814484238624573,cg13690424,0.27020734548568726,cg00272200,0.2663131356239319
220735,cg14383422,0.23654086887836456,cg24029517,0.6221330165863037,cg25561762,0.6153552532196045,cg21210224,0.5726615190505981,cg21399832,0.5708709955215454,cg18020955,0.570298969745636
67921,cg04097388,0.22112487256526947,cg17653955,0.5482575297355652,cg01206017,0.4764717221260071,cg23246666,0.35928642749786377,cg16053920,0.21749632060527802,cg17041152,0.2162516564130783
271632,cg18086664,0.21632437407970428,cg01172310,0.48298120498657227,cg01290934,0.4822911322116852,cg18062706,0.4794067442417145,cg22809408,0.4464501738548279,cg18892128,0.4432695209980011
192855,cg12559685,0.1906363070011139,cg16308533,0.6450480818748474,cg11629889,0.6398850083351135,cg07871971,0.6202481389045715,cg08860498,0.604238748550415,cg05053327,0.4923030734062195
240533,cg15792367,0.18183015286922455,cg23018063,0.5720676779747009,cg26622634,0.4702272415161133,cg13924998,0.46655625104904175,cg16986661,0.4658113121986389,cg09346775,0.44886884093284607
271459,cg18074954,0.13702844083309174,cg26509328,0.589870274066925,cg06629130,0.5021665096282959,cg18292664,0.49050799012184143,cg13358636,0.48884183168411255,cg17094985,0.47820958495140076
195974,cg12795947,0.13124899566173553,cg00217442,0.2305549532175064,cg00725401,0.2287365049123764,cg02773588,0.2280123382806778,cg03025641,0.2279425412416458,cg01178924,0.22689060866832733
182276,cg11788523,0.12989668548107147,cg21444693,0.8372684121131897,cg15060012,0.8173447847366333,cg11998703,0.8141664266586304,cg13668618,0.8018814325332642,cg07474494,0.7891234159469604
170593,cg10924085,0.12954409420490265,cg06984764,0.22423681616783142,cg04834825,0.2121926099061966,cg16598420,0.2118145376443863,cg10663055,0.21103137731552124,cg04097388,0.2090575098991394
91504,cg05599106,0.12952999770641327,cg18321051,0.3334786891937256,cg20209891,0.30945393443107605,cg05136531,0.30744579434394836,cg02092102,0.30475476384162903,cg06124793,0.2991962432861328
330172,cg22672359,0.12515656650066376,cg01288350,0.3469204902648926,cg11542063,0.3421183228492737,cg23553385,0.34107017517089844,cg08121514,0.33331334590911865,cg05247112,0.33140578866004944
62331,cg03735012,0.12157740443944931,cg23290344,0.6738682985305786,cg05661282,0.6620325446128845,cg15027907,0.657662034034729,cg24909548,0.6524797081947327,cg05037927,0.6519117951393127
203123,cg13356175,0.11516372859477997,cg22353551,0.505437970161438,cg24757310,0.4983704090118408,cg05521198,0.49070513248443604,cg24909548,0.48523789644241333,cg06124793,0.47799989581108093
109737,cg06818047,0.11308864504098892,cg01515136,0.551165759563446,cg01937247,0.42859703302383423,cg03003335,0.42175528407096863,cg22161575,0.2542734742164612,cg05258477,0.25262320041656494
288414,cg19367176,0.10972758382558823,cg13395854,0.43219447135925293,cg21356630,0.4155474901199341,cg18880986,0.4144587814807892,cg06020529,0.4116382300853729,cg13439189,0.410401850938797
250115,cg16481556,0.10830888152122498,cg26969786,0.30125460028648376,cg16334849,0.2935416102409363,cg15929693,0.29090434312820435,cg13859183,0.2893146872520447,cg14052065,0.2831023931503296
358389,cg24756378,0.10578129440546036,cg09701682,0.23854230344295502,cg03014495,0.23079898953437805,cg26633223,0.22956523299217224,cg13493426,0.22907774150371552,cg01184449,0.2262275218963623
115487,cg07157058,0.10459314286708832,cg13654195,0.6194384098052979,cg04958845,0.2560717463493347,cg15684917,0.25329163670539856,cg17428324,0.24798473715782166,cg14738643,0.24146051704883575
292135,cg19640789,0.09706485271453857,cg21676617,0.40722671151161194,cg26523264,0.2731812298297882,cg06428425,0.24987472593784332,cg18671784,0.24144965410232544,cg02043895,0.23922613263130188
338928,cg23301740,0.09592980891466141,cg00309582,0.25596991181373596,cg25672013,0.2494605928659439,cg06741594,0.2414715737104416,cg21726372,0.2349396049976349,cg15360853,0.23312029242515564
162368,cg10334121,0.08822088688611984,cg23008404,0.4672679603099823,cg10510478,0.360952228307724,cg16167624,0.34438449144363403,cg12938320,0.27507537603378296,cg02286091,0.2696041762828827
181509,cg11733430,0.08750677853822708,cg19678774,0.25702768564224243,cg03048889,0.24319861829280853,cg01821252,0.24222606420516968,cg03597699,0.2401956170797348,cg26169408,0.23801742494106293
218017,cg14219896,0.08469966799020767,cg18533833,0.28401196002960205,cg07742843,0.2692181169986725,cg08533865,0.2583407163619995,cg14280283,0.2575913667678833,cg22251932,0.25751838088035583
108231,cg06729093,0.0846860408782959,cg26287345,0.22365225851535797,cg02134353,0.204925999045372,cg15168043,0.20406220853328705,cg02011918,0.19462613761425018,cg21727032,0.19422654807567596
