FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
88937,cg05415871,1.0,cg22641350,0.7734156847000122,cg24530480,0.5256878733634949,cg04507915,0.35065919160842896,cg21453840,0.33153653144836426,cg08396985,0.32252252101898193
125331,cg07804728,0.67524653673172,cg22641350,0.30883079767227173,cg05415871,0.2884342074394226,cg08839164,0.2804015278816223,cg23792115,0.27421435713768005,cg00635674,0.2735184133052826
104451,cg06489728,0.4447944760322571,cg25805837,0.2575744092464447,cg01411255,0.24291087687015533,cg03040554,0.2357819378376007,cg27324327,0.21489731967449188,cg21490485,0.21254442632198334
331104,cg22736354,0.4289354085922241,cg20697984,0.5047286748886108,cg06497198,0.4812265634536743,cg24745495,0.4401549994945526,cg23444265,0.4362601935863495,cg11846112,0.43067947030067444
201033,cg13202751,0.3878463804721832,cg14502484,0.6681562066078186,cg18020955,0.5244487524032593,cg06804778,0.5180287957191467,cg11663667,0.5069291591644287,cg13690424,0.5060644745826721
79593,cg04836492,0.3843243718147278,cg17514168,0.4160085916519165,cg00821186,0.32899659872055054,cg18315861,0.32712480425834656,cg08118287,0.2874644696712494,cg22673542,0.24006101489067078
213079,cg13939055,0.3452630937099457,cg13808012,0.6586113572120667,cg00823843,0.5816305875778198,cg05965387,0.37859392166137695,cg08274637,0.3654230535030365,cg10804656,0.3600618541240692
297288,cg20003638,0.31312721967697144,cg01460436,0.5364471077919006,cg07060233,0.5220707654953003,cg06132069,0.44663944840431213,cg01287088,0.42162269353866577,cg04359418,0.4135380685329437
2573,cg00135497,0.2722347676753998,cg01511232,0.6499906182289124,cg08271909,0.5256821513175964,cg02032558,0.49260228872299194,cg12635937,0.3842698037624359,cg22398226,0.37936529517173767
52501,cg03127558,0.25911945104599,cg19343034,0.4276712238788605,cg06422471,0.33125340938568115,cg17116120,0.32548755407333374,cg00491255,0.322776198387146,cg16645983,0.3190334141254425
220735,cg14383422,0.25404682755470276,cg24029517,0.6221330165863037,cg25561762,0.6153552532196045,cg21210224,0.5726615190505981,cg21399832,0.5708709955215454,cg18020955,0.570298969745636
321591,cg21946667,0.24962355196475983,cg07871971,0.48965567350387573,cg12559685,0.4260938763618469,cg04359418,0.4031520485877991,cg27102629,0.38069239258766174,cg14906690,0.3729392886161804
40657,cg02404636,0.21556821465492249,cg20820438,0.2406063824892044,cg19412076,0.23959818482398987,cg19879265,0.23654161393642426,cg09081385,0.23308712244033813,cg04879832,0.23104143142700195
273245,cg18192222,0.20729278028011322,cg05356308,0.6754215955734253,cg12624829,0.5544987320899963,cg23203918,0.2725648581981659,cg22708233,0.2594992220401764,cg25391562,0.23746666312217712
205496,cg13493426,0.20647428929805756,cg13442386,0.3006681501865387,cg00498816,0.2987224757671356,cg11063110,0.29796159267425537,cg11599864,0.29416874051094055,cg20002958,0.26847994327545166
62331,cg03735012,0.19374707341194153,cg23290344,0.6738682985305786,cg05661282,0.6620325446128845,cg15027907,0.657662034034729,cg24909548,0.6524797081947327,cg05037927,0.6519117951393127
82769,cg05028639,0.19106653332710266,cg15320980,0.4421040713787079,cg00450029,0.378573477268219,cg15331088,0.33130690455436707,cg07237651,0.3243273198604584,cg02467382,0.31323298811912537
