FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
51639,cg03068376,1.0,278163,0.5687114000320435,39823,0.5638235807418823,292774,0.5628643035888672,37595,0.5467777848243713,394942,0.545569121837616
103011,cg06385324,0.7384017109870911,140923,0.6016680002212524,51995,0.59734708070755,314963,0.5944578647613525,394942,0.5850090980529785,371321,0.5808197259902954
394475,cg27413732,0.6169218420982361,129601,0.5022611021995544,84860,0.481751024723053,270934,0.4793543517589569,59846,0.47748419642448425,107792,0.47187212109565735
286473,cg19212550,0.5264348983764648,153743,0.46588170528411865,91349,0.45230838656425476,13745,0.4448508024215698,51450,0.4422118067741394,182536,0.4373384118080139
386713,cg26864230,0.5058863759040833,105123,0.6542571187019348,132280,0.6322481036186218,62335,0.5292173027992249,316383,0.526825487613678,243559,0.5219380855560303
298755,cg20122548,0.3991837501525879,34676,0.6609272956848145,180574,0.6572760343551636,93631,0.6464321613311768,244749,0.645545482635498,240783,0.6454882025718689
86081,cg05241830,0.38167473673820496,275131,0.44838789105415344,373465,0.4369203448295593,177623,0.41934967041015625,320479,0.4164615273475647,138812,0.41517361998558044
395237,cg27471901,0.38095879554748535,292642,0.32885241508483887,237561,0.32086312770843506,394937,0.3140140175819397,284054,0.3139881193637848,381785,0.3129342794418335
228977,cg14913676,0.3761574923992157,154272,0.49288976192474365,223155,0.48189717531204224,178597,0.4766470491886139,329043,0.47608011960983276,221548,0.4750972092151642
76857,cg04656009,0.3376319408416748,388738,0.5591738820075989,803,0.47190892696380615,255108,0.4675816595554352,390556,0.4617602229118347,197690,0.45373448729515076
142580,cg08957018,0.3354912996292114,129004,0.7335758805274963,256488,0.7278503775596619,34676,0.7178226709365845,316102,0.7168775200843811,261722,0.7072799801826477
22948,cg01328621,0.3312993049621582,316779,0.3679335415363312,392729,0.36651310324668884,393341,0.35742276906967163,128692,0.34430184960365295,296126,0.3394912779331207
133375,cg08327690,0.3191283345222473,75421,0.6486563086509705,163873,0.4333309829235077,164270,0.4229031801223755,112699,0.3941173851490021,220501,0.38650795817375183
60259,cg03606020,0.30561429262161255,17817,0.48092424869537354,226365,0.4490561783313751,112699,0.4432835876941681,23482,0.43911463022232056,350293,0.4382360279560089
143544,cg09029902,0.3002835810184479,324189,0.8533746600151062,146288,0.6724726557731628,309341,0.6689881086349487,258658,0.6341074109077454,234528,0.4957985281944275
104232,cg06475503,0.2822238802909851,357793,0.3342735469341278,374521,0.3249797224998474,313613,0.3191698491573334,264061,0.3175836205482483,40686,0.3063398003578186
264055,cg17492891,0.28204047679901123,142580,0.6591259837150574,201874,0.6525481343269348,340679,0.6371966600418091,244749,0.6354101300239563,2471,0.6317189931869507
92034,cg05634428,0.2773182690143585,117073,0.6244816184043884,351171,0.3093983232975006,17817,0.306989848613739,257236,0.29878711700439453,54946,0.2981243133544922
244459,cg16082606,0.276844322681427,50766,0.5277556777000427,333729,0.5221734642982483,387609,0.5208230018615723,260156,0.5187303423881531,95466,0.5185496211051941
385985,cg26817972,0.2684330642223358,145022,0.2996480166912079,249937,0.29743391275405884,180947,0.28988802433013916,147844,0.2850171625614166,2205,0.28186386823654175
25084,cg01454528,0.26325497031211853,304633,0.5274205803871155,293720,0.5268390774726868,81889,0.5261597633361816,236832,0.5154353976249695,34205,0.5098360180854797
151097,cg09551996,0.25918400287628174,81577,0.45709002017974854,364120,0.44672471284866333,153743,0.44331297278404236,65969,0.4369424283504486,98870,0.435401052236557
11603,cg00656478,0.25784704089164734,183314,0.4391850531101227,145072,0.43770018219947815,208111,0.42885416746139526,137491,0.42027193307876587,240027,0.4195922017097473
217828,cg14210817,0.2524944245815277,6852,0.5065305829048157,234610,0.5041283369064331,381672,0.5021305680274963,237081,0.49932125210762024,104967,0.4963145852088928
10501,cg00589181,0.25089433789253235,265130,0.4535638093948364,146110,0.44042322039604187,264828,0.43838295340538025,276632,0.4379025995731354,142570,0.43761199712753296
240255,cg15768901,0.2399500608444214,380666,0.6327401399612427,104726,0.3661630153656006,81355,0.36138883233070374,369294,0.35665425658226013,79922,0.3563494384288788
51681,cg03071134,0.23570571839809418,124929,0.3978840112686157,346592,0.31066635251045227,386845,0.2523074746131897,284055,0.2483866959810257,181448,0.24706949293613434
348824,cg24046411,0.23549264669418335,37254,0.5145094990730286,343951,0.4923223555088043,16149,0.48407065868377686,85933,0.46689027547836304,386792,0.4630352556705475
203483,cg13380204,0.2241222858428955,55379,0.7588215470314026,363684,0.6622081995010376,169214,0.6515744924545288,389939,0.6466608643531799,124815,0.6408054232597351
121708,cg07563765,0.21426688134670258,295672,0.8049284815788269,175398,0.6682109832763672,361233,0.6631284952163696,177023,0.662274956703186,369152,0.6618372797966003
54203,cg03235119,0.20096595585346222,157343,0.6114794015884399,375361,0.6024746298789978,64183,0.5913183093070984,376316,0.5911613702774048,338127,0.5867395997047424
341211,cg23479892,0.19657208025455475,272935,0.6009389162063599,307507,0.6001322269439697,355322,0.5945062637329102,144532,0.5854883193969727,44257,0.5819949507713318
268726,cg17868994,0.19066642224788666,343191,0.5870044231414795,151494,0.5752899646759033,68682,0.5725529193878174,106077,0.5637266635894775,147047,0.5631153583526611
38804,cg02301292,0.18024100363254547,265130,0.4544435143470764,210800,0.44190552830696106,343893,0.4375040829181671,6299,0.43461066484451294,241066,0.43426185846328735
24197,cg01406536,0.1624271124601364,82312,0.3412582278251648,54092,0.3329116106033325,349992,0.3255935609340668,200208,0.32423922419548035,196314,0.32242634892463684
150987,cg09545123,0.15627442300319672,176658,0.5377505421638489,82312,0.533722996711731,364443,0.5322020053863525,175703,0.5282085537910461,392581,0.5274651646614075
302709,cg20446404,0.15285144746303558,377443,0.5383016467094421,363171,0.5209923982620239,90241,0.48501166701316833,383662,0.46794992685317993,246360,0.4675595462322235
62762,cg03761979,0.15268583595752716,241680,0.5160779356956482,34676,0.5078899264335632,234573,0.5050273537635803,84007,0.5047338604927063,303848,0.5043443441390991
371244,cg25742745,0.14779193699359894,220501,0.49586376547813416,379635,0.48491302132606506,350250,0.4785996973514557,54258,0.47054609656333923,155493,0.4386257529258728
381063,cg26469955,0.1427667886018753,103228,0.276610791683197,361364,0.2730984687805176,319078,0.27287086844444275,148198,0.27241700887680054,325852,0.2722541093826294
4206,cg00235657,0.13951750099658966,7832,0.3558923602104187,353970,0.3543989658355713,9230,0.3525552451610565,45584,0.352505087852478,236678,0.34955066442489624
259893,cg17183362,0.1383855640888214,18589,0.5203359127044678,394942,0.500421941280365,110206,0.49268683791160583,37595,0.48756837844848633,168047,0.48512038588523865
128871,cg08042322,0.13443389534950256,153555,0.8523325324058533,117987,0.792788565158844,79794,0.7837660908699036,28327,0.7829052209854126,41694,0.7773534059524536
233012,cg15209921,0.1337188333272934,11239,0.3731083571910858,102265,0.36224186420440674,33125,0.35982415080070496,337818,0.35772815346717834,233318,0.34563347697257996
99434,cg06128509,0.1263148933649063,34815,0.6370068192481995,54099,0.6285226941108704,180574,0.6183556318283081,240783,0.6167246103286743,200105,0.6133022904396057
45843,cg02720618,0.12261094152927399,38523,0.8286949992179871,202261,0.5210479497909546,292763,0.5002268552780151,300315,0.49983862042427063,16072,0.48879799246788025
152295,cg09636293,0.12180636823177338,192581,0.4493822455406189,70980,0.4304441809654236,41333,0.4249732792377472,355322,0.42074188590049744,86418,0.4149148464202881
63338,cg03799378,0.11461051553487778,141079,0.4056907892227173,166025,0.3953607678413391,169112,0.39500701427459717,346037,0.3927057683467865,373002,0.3830835223197937
10071,cg00567536,0.11433100700378418,136940,0.41005226969718933,362943,0.4098037779331207,188723,0.40806373953819275,52970,0.40449339151382446,394346,0.40394675731658936
216046,cg14107978,0.11323534697294235,175844,0.31777575612068176,241497,0.31625470519065857,296406,0.31080445647239685,304948,0.3100822865962982,27163,0.30672958493232727
329840,cg22643080,0.11242049187421799,397133,0.4122174382209778,201806,0.3872326910495758,51450,0.37846845388412476,115954,0.363207072019577,373336,0.36039090156555176
166896,cg10646633,0.10858842730522156,373889,0.596434473991394,82553,0.588360607624054,374272,0.5638296604156494,42600,0.5503828525543213,137021,0.5464526414871216
394979,cg27451521,0.10707826912403107,302185,0.29408663511276245,157090,0.2867383062839508,176891,0.28459295630455017,242771,0.279788613319397,273813,0.27880844473838806
332870,cg22867629,0.10582286864519119,258658,0.42835474014282227,352670,0.4058184027671814,191708,0.40451154112815857,39888,0.4026121199131012,295784,0.38989803194999695
40155,cg02379079,0.10532358288764954,90309,0.5969376564025879,263958,0.5951612591743469,276938,0.5583627820014954,116827,0.5560499429702759,142353,0.5544306039810181
239633,cg15719025,0.10504744201898575,339610,0.4181220829486847,319214,0.4167855978012085,171832,0.4142676889896393,208787,0.41381561756134033,396452,0.41086962819099426
356912,cg24659854,0.10183165967464447,215465,0.3738653063774109,203483,0.3724217414855957,71526,0.36586660146713257,363684,0.35830503702163696,352670,0.35263440012931824
289001,cg19410609,0.1017819419503212,255674,0.4539295732975006,177952,0.4468289315700531,193310,0.427010178565979,237236,0.4254971444606781,82170,0.4193335473537445
281911,cg18835596,0.09724698215723038,172147,0.36434563994407654,76879,0.3609704375267029,302185,0.35328325629234314,215010,0.3417154550552368,296126,0.3365573585033417
116138,cg07195224,0.09479643404483795,166767,0.6145310997962952,194802,0.582381010055542,90309,0.577735424041748,95352,0.5745406746864319,324182,0.5689694285392761
160070,cg10178628,0.08706500381231308,203483,0.4833080768585205,55379,0.47049298882484436,198725,0.46769076585769653,163578,0.4527968764305115,389939,0.4507738947868347
358387,cg24756213,0.0847751721739769,243411,0.3582112789154053,339472,0.3571208417415619,19366,0.34447410702705383,397873,0.3425157368183136,370908,0.34161797165870667
374155,cg25983288,0.08299816399812698,297255,0.4992734491825104,193329,0.49333834648132324,205350,0.49147796630859375,385215,0.49126124382019043,156763,0.4908163547515869
165272,cg10535919,0.07877589762210846,77197,0.418113112449646,374066,0.41637423634529114,262985,0.4132445752620697,335317,0.4113178253173828,331676,0.41025400161743164
148687,cg09384183,0.07323432713747025,41953,0.33812904357910156,154994,0.3309100866317749,255938,0.32913830876350403,11239,0.32535141706466675,60352,0.3240264654159546
114347,cg07093324,0.07172048091888428,384333,0.4306681156158447,7215,0.42423349618911743,14901,0.4148068130016327,237391,0.41185566782951355,388005,0.4108947217464447
309049,cg20958098,0.07164786010980606,178026,0.4345569312572479,384188,0.41497188806533813,243411,0.4064795672893524,112239,0.4026845395565033,169330,0.3974565863609314
231501,cg15094912,0.07130350917577744,327817,0.40240904688835144,67502,0.4017307758331299,87348,0.3995538055896759,10798,0.3993653953075409,160617,0.3951079845428467
83504,cg05071493,0.07059071213006973,322076,0.30731379985809326,37429,0.30328604578971863,213115,0.3023776710033417,394030,0.30126795172691345,21364,0.2980175316333771
217501,cg14193825,0.06974855065345764,177763,0.5438186526298523,88396,0.5248458385467529,134302,0.5087576508522034,116871,0.50787353515625,201476,0.5004551410675049
90095,cg05501817,0.06552542001008987,234746,0.4154602885246277,172823,0.40606772899627686,226660,0.4011152982711792,275298,0.3893483579158783,60715,0.38469308614730835
200031,cg13120955,0.05746006220579147,378740,0.45297518372535706,235835,0.44769957661628723,52302,0.4388888478279114,246284,0.435645192861557,384865,0.4327656626701355
391383,cg27190839,0.05700324848294258,87161,0.552078902721405,31374,0.5298178195953369,299391,0.5280522108078003,351729,0.5262764692306519,260933,0.5180196166038513
110890,cg06881421,0.05647415295243263,378808,0.5586315393447876,81186,0.5526968240737915,346813,0.5520955324172974,57689,0.5513535141944885,77526,0.5459807515144348
289967,cg19483011,0.05161317065358162,35479,0.4331805408000946,120951,0.3930068910121918,32435,0.3757968544960022,167606,0.3711778521537781,195160,0.36534106731414795
94931,cg05835416,0.04922180622816086,128871,0.424550324678421,86414,0.402916818857193,117987,0.39949822425842285,91665,0.3964378237724304,133140,0.39502382278442383
105202,cg06535115,0.048593878746032715,327055,0.477370947599411,124704,0.4504883587360382,380809,0.4266664385795593,165927,0.42579758167266846,185970,0.42113202810287476
10646,cg00595787,0.04626191034913063,8313,0.35033318400382996,26005,0.3466246426105499,120141,0.33681419491767883,73202,0.33456867933273315,177921,0.33313629031181335
137051,cg08581745,0.042467180639505386,341606,0.32171109318733215,340709,0.3201497197151184,348830,0.3171862065792084,266229,0.3152362108230591,27205,0.3141942322254181
267102,cg17751153,0.041977304965257645,20609,0.27336952090263367,99434,0.2627868354320526,334570,0.26123735308647156,340156,0.2608623802661896,148375,0.25749310851097107
164477,cg10490745,0.03743477910757065,150987,0.34197598695755005,343107,0.331648588180542,78650,0.3179699182510376,61493,0.3174755275249481,99434,0.3151690661907196
97944,cg06024135,0.036409761756658554,154272,0.4981825053691864,289129,0.49332308769226074,178839,0.4925505220890045,60715,0.4828890264034271,103078,0.4822545349597931
133939,cg08368934,0.035651542246341705,187260,0.47711610794067383,43285,0.4000670909881592,185447,0.39335089921951294,32716,0.3905506134033203,198895,0.39037632942199707
39871,cg02361702,0.03212515637278557,167606,0.5233491063117981,49989,0.5067586898803711,138174,0.5049546360969543,276632,0.5033114552497864,107841,0.5032159090042114
286399,cg19205064,0.02909710630774498,394719,0.46190112829208374,284615,0.45755818486213684,95607,0.4517909288406372,167235,0.4394958019256592,85506,0.4273402988910675
2471,cg00128877,0.02826937846839428,264055,0.6317189931869507,142580,0.6237030625343323,39255,0.6077190041542053,175095,0.593149721622467,17158,0.5924685001373291
321611,cg21948655,0.027258967980742455,86387,0.3390020728111267,226741,0.31387510895729065,49053,0.31185561418533325,375795,0.3089825212955475,49548,0.3079567551612854
50333,cg02989768,0.02623964659869671,222679,0.48049792647361755,3148,0.47636735439300537,25061,0.4721841514110565,342068,0.4697861671447754,65057,0.4663925766944885
29678,cg01751320,0.022109707817435265,43285,0.4081244170665741,379506,0.3744014799594879,185447,0.35168200731277466,324415,0.3485741913318634,134355,0.3485528826713562
19585,cg01117788,0.021870505064725876,176316,0.43887192010879517,178839,0.4319549798965454,224375,0.43124011158943176,97696,0.4311104118824005,297020,0.4202572703361511
156192,cg09910856,0.0204582791775465,262605,0.4169021248817444,328422,0.40941321849823,358234,0.38890787959098816,378274,0.3884987235069275,42807,0.3825492560863495
132573,cg08277259,0.0190539862960577,104108,0.399575412273407,226414,0.3600969612598419,249101,0.3511136472225189,179770,0.3506290018558502,198657,0.35060158371925354
2072,cg00106432,0.017600571736693382,139348,0.3412606120109558,246640,0.3184642493724823,378982,0.3104543387889862,2205,0.306992769241333,148541,0.3052675426006317
14554,cg00830526,0.014937112107872963,175095,0.5820248126983643,264055,0.5806916952133179,142580,0.5775728821754456,39255,0.5736322402954102,126366,0.5606156587600708
348944,cg24054683,0.009598908945918083,374521,0.49157431721687317,181082,0.4732091724872589,333483,0.46642032265663147,257048,0.4596465528011322,135106,0.45595163106918335
129021,cg08054046,0.006759983487427235,161384,0.369367778301239,188364,0.3484610915184021,392675,0.3479677438735962,387855,0.3478640019893646,247693,0.3474602699279785
93651,cg05745622,0.0058804345317184925,270005,0.5247445106506348,371081,0.5190870761871338,76278,0.5098047256469727,249145,0.5088381767272949,106,0.50567626953125
31140,cg01833196,0.004974765237420797,279685,0.6020349264144897,305455,0.5413686633110046,143235,0.4972314238548279,96746,0.49548882246017456,394439,0.4921422600746155
143235,cg09007236,0.003078179433941841,394942,0.7689393758773804,177023,0.7480109333992004,158908,0.7441763281822205,63657,0.7438803315162659,343897,0.7364508509635925
46393,cg02754084,0.0022410063538700342,363171,0.4815455973148346,257736,0.4768204391002655,195904,0.4722552001476288,276938,0.4585077464580536,40155,0.45194271206855774
