FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
102568,cg06358970,1.0,cg10104482,0.4662266671657562,cg17842912,0.4596589505672455,cg17150474,0.4478748142719269,cg12443753,0.4443499445915222,cg22093805,0.4428750276565552
242478,cg15934776,0.4531624913215637,cg22039234,0.5853488445281982,cg25354918,0.5609108209609985,cg19542849,0.4398665726184845,cg11298724,0.3838610351085663,cg26355072,0.35039764642715454
354259,cg24461669,0.38195839524269104,cg26811065,0.4550349712371826,cg14862171,0.37155959010124207,cg06194479,0.34656086564064026,cg15238467,0.3401285707950592,cg01842774,0.32974326610565186
390585,cg27133034,0.3600216209888458,cg05168229,0.40702924132347107,cg00004700,0.39176252484321594,cg21251203,0.39169958233833313,cg14327359,0.39029639959335327,cg07324245,0.3902874290943146
91985,cg05630556,0.3087400197982788,cg24053748,0.3992040455341339,cg02624770,0.3940666615962982,cg14380094,0.36709535121917725,cg12766736,0.3635067343711853,cg03711485,0.3634165823459625
125673,cg07824824,0.25114142894744873,cg00491255,0.4453604221343994,cg03457195,0.42944401502609253,cg18217235,0.41752713918685913,cg08396985,0.41736939549446106,cg08703337,0.4134247303009033
374869,cg26037614,0.23726531863212585,cg03216529,0.4856390655040741,cg16761550,0.4843783974647522,cg20244474,0.4803510904312134,cg02538199,0.48012539744377136,cg26365553,0.4791266620159149
221,cg00010954,0.2197490781545639,cg18217235,0.46297144889831543,cg00491255,0.4615958631038666,cg01791371,0.448444128036499,cg15509361,0.42157015204429626,cg09415754,0.4187345504760742
332310,cg22827250,0.21965914964675903,cg07274716,0.6595546007156372,cg22488797,0.578650176525116,cg22637594,0.5090863108634949,cg04931256,0.4523959159851074,cg13369325,0.44770169258117676
240306,cg15772025,0.202716663479805,cg05876635,0.31249773502349854,cg13327846,0.30712971091270447,cg24515095,0.3038600981235504,cg23298782,0.30267131328582764,cg06330722,0.2973692715167999
