FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
102568,cg06358970,1.0,cg10104482,0.4662266671657562,cg17842912,0.4596589505672455,cg17150474,0.4478748142719269,cg12443753,0.4443499445915222,cg22093805,0.4428750276565552
242478,cg15934776,0.4198205769062042,cg22039234,0.5853488445281982,cg25354918,0.5609108209609985,cg19542849,0.4398665726184845,cg11298724,0.3838610351085663,cg26355072,0.35039764642715454
91985,cg05630556,0.2663160264492035,cg24053748,0.3992040455341339,cg02624770,0.3940666615962982,cg14380094,0.36709535121917725,cg12766736,0.3635067343711853,cg03711485,0.3634165823459625
390585,cg27133034,0.2456066906452179,cg05168229,0.40702924132347107,cg00004700,0.39176252484321594,cg21251203,0.39169958233833313,cg14327359,0.39029639959335327,cg07324245,0.3902874290943146
221,cg00010954,0.2354350984096527,cg18217235,0.46297144889831543,cg00491255,0.4615958631038666,cg01791371,0.448444128036499,cg15509361,0.42157015204429626,cg09415754,0.4187345504760742
125673,cg07824824,0.23293067514896393,cg00491255,0.4453604221343994,cg03457195,0.42944401502609253,cg18217235,0.41752713918685913,cg08396985,0.41736939549446106,cg08703337,0.4134247303009033
374869,cg26037614,0.2303062528371811,cg03216529,0.4856390655040741,cg16761550,0.4843783974647522,cg20244474,0.4803510904312134,cg02538199,0.48012539744377136,cg26365553,0.4791266620159149
332310,cg22827250,0.19742684066295624,cg07274716,0.6595546007156372,cg22488797,0.578650176525116,cg22637594,0.5090863108634949,cg04931256,0.4523959159851074,cg13369325,0.44770169258117676
272284,cg18126442,0.17139717936515808,cg02931001,0.5510624647140503,cg00592781,0.5380322933197021,cg11229513,0.5326946973800659,cg13612083,0.5280075669288635,cg02488942,0.5174480676651001
24382,cg01416891,0.15022994577884674,cg18217235,0.5294723510742188,cg11770080,0.47105059027671814,cg05940231,0.4691365659236908,cg03457195,0.46192389726638794,cg13223107,0.460646390914917
354259,cg24461669,0.13037261366844177,cg26811065,0.4550349712371826,cg14862171,0.37155959010124207,cg06194479,0.34656086564064026,cg15238467,0.3401285707950592,cg01842774,0.32974326610565186
373559,cg25940946,0.11930171400308609,cg14774086,0.7388555407524109,cg25037461,0.7209771871566772,cg20489026,0.486873984336853,cg11417653,0.48256441950798035,cg13552867,0.45634204149246216
348929,cg24053748,0.07859726995229721,cg04128746,0.5696806311607361,cg23896164,0.4542064070701599,cg18313899,0.4415912628173828,cg18126442,0.4283299744129181,cg12109291,0.42581087350845337
142587,cg08957484,0.07422873377799988,cg03740978,0.4759277403354645,cg05213896,0.4732585549354553,cg16751357,0.472608745098114,cg01456368,0.46900221705436707,cg06636831,0.4683825969696045
19419,cg01108080,0.07195648550987244,cg22336774,0.49552810192108154,cg10286128,0.4716411828994751,cg23890800,0.4693845808506012,cg14603867,0.4686891436576843,cg08320059,0.4670177698135376
179809,cg11614451,0.05588371679186821,cg00702638,0.5612542629241943,cg13169065,0.5327562093734741,cg25272655,0.5306462049484253,cg26678012,0.5240126848220825,cg14592933,0.5211579203605652
307350,cg20807545,0.054309479892253876,cg03739573,0.5777319669723511,cg15250797,0.4024665951728821,cg19761272,0.4023400545120239,cg07857469,0.39899569749832153,cg02418899,0.39858099818229675
38948,cg02308712,0.04915371164679527,cg00968270,0.4494010806083679,cg02576296,0.4231330156326294,cg04772241,0.4142294228076935,cg17149262,0.41109514236450195,cg19511382,0.4056834876537323
99482,cg06132727,0.04723590612411499,cg13782301,0.4740319848060608,cg11945824,0.44555482268333435,cg22897615,0.43844324350357056,cg21401642,0.43419405817985535,cg10791959,0.4294114410877228
240306,cg15772025,0.04176745563745499,cg05876635,0.31249773502349854,cg13327846,0.30712971091270447,cg24515095,0.3038600981235504,cg23298782,0.30267131328582764,cg06330722,0.2973692715167999
379265,cg26343883,0.04085475578904152,cg19402991,0.6745542287826538,cg09729613,0.6008089184761047,cg27207308,0.5792047381401062,cg04920358,0.5789214372634888,cg20701689,0.5777291059494019
100596,cg06211323,0.03811487928032875,cg13555662,0.5012623071670532,cg27014380,0.45556092262268066,cg11545720,0.44172823429107666,cg16830930,0.4382849931716919,cg23329272,0.43783605098724365
89413,cg05456022,0.03705144301056862,cg10679147,0.51701420545578,cg09441501,0.5054747462272644,cg05372260,0.5027030110359192,cg12104764,0.49410194158554077,cg12664207,0.49189311265945435
125376,cg07806886,0.03412245959043503,cg16648355,0.5729583501815796,cg01592801,0.5121254324913025,cg21336235,0.4975948929786682,cg23606718,0.4904344081878662,cg07354515,0.4743606448173523
286618,cg19224645,0.031010165810585022,cg13202591,0.630388081073761,cg23237972,0.4431856870651245,cg13117164,0.34658122062683105,cg26224466,0.3463200628757477,cg21067341,0.33298397064208984
310292,cg21051964,0.02361033298075199,cg00135497,0.44221949577331543,cg09932758,0.4326840937137604,cg17134770,0.38248586654663086,cg04636402,0.36879342794418335,cg21784396,0.3670389652252197
147732,cg09320199,0.0193792674690485,cg16650677,0.4567480981349945,cg06402675,0.4078265428543091,cg17816637,0.38492417335510254,cg12667939,0.3694956600666046,cg16716189,0.3686392307281494
221211,cg14413721,0.012533691711723804,cg25124064,0.3203560709953308,cg03923966,0.3181004226207733,cg18761997,0.3125956952571869,cg13877109,0.3086971938610077,cg27584112,0.30456018447875977
121821,cg07570142,0.011981075629591942,cg24171907,0.45647725462913513,cg06733470,0.4332164525985718,cg11831043,0.4285641610622406,cg17872757,0.42116019129753113,cg12970542,0.41764891147613525
113415,cg07035704,0.004720868077129126,cg09135441,0.4137793183326721,cg21917090,0.41016125679016113,cg12804755,0.398642897605896,cg09767588,0.3710150718688965,cg08317284,0.3648228049278259
